Year-Month,nzd0232_Average_Value,month,climatology,monthly_anomaly
1999-12,-2.8286230307200113,12,-0.8455876906229763,-1.983035340097035
2000-01,-2.2915081584399037,1,-1.0795921916950304,-1.2119159667448733
2000-03,-1.5096132278359713,3,3.0115241774335564,-4.521137405269528
2000-05,-0.6108061732186563,5,0.6678513472301582,-1.2786575204488144
2000-07,1.0293891982589152,7,-1.130255242095674,2.1596444403545894
2000-08,3.1643174668195186,8,-4.041703511848925,7.206020978668444
2000-11,5.545993333682221,11,-6.565072666040457,12.111065999722678
2001-03,8.164180157070534,3,3.0115241774335564,5.152655979636978
2001-06,9.118873476679488,6,0.70730572442435,8.411567752255138
2001-08,9.88054937699725,8,-4.041703511848925,13.922252888846174
2001-09,12.884431625252615,9,-3.9911273953632316,16.875559020615846
2002-02,15.0852239356927,2,3.757965064147871,11.327258871544828
2002-08,15.077371391443926,8,-4.041703511848925,19.11907490329285
2002-10,14.476652030569436,10,-4.469196806291336,18.945848836860772
2002-12,13.21443777104935,12,-0.8455876906229763,14.060025461672327
2003-01,11.494009282161743,1,-1.0795921916950304,12.573601473856773
2003-04,9.072110052829233,4,3.681323979890758,5.390786072938475
2003-07,7.768152441867401,7,-1.130255242095674,8.898407683963075
2003-08,7.587398202862011,8,-4.041703511848925,11.629101714710936
2003-10,7.6567936886534325,10,-4.469196806291336,12.12599049494477
2003-11,7.242768685911178,11,-6.565072666040457,13.807841351951636
2003-12,5.386754483531634,12,-0.8455876906229763,6.232342174154611
2004-03,-2.3083808869122153,3,3.0115241774335564,-5.319905064345772
2004-04,-6.0497884835693,4,3.681323979890758,-9.731112463460057
2004-05,-5.442256792453463,5,0.6678513472301582,-6.110108139683621
2004-07,-4.31870419108874,7,-1.130255242095674,-3.1884489489930656
2004-09,-4.540025526409672,9,-3.9911273953632316,-0.5488981310464407
2004-10,-6.36360639203202,10,-4.469196806291336,-1.894409585740684
2004-11,-7.786371975299451,11,-6.565072666040457,-1.2212993092589937
2005-01,-10.099231508520878,1,-1.0795921916950304,-9.019639316825849
2005-02,-11.728460571035184,2,3.757965064147871,-15.486425635183055
2005-04,-12.390059443383642,4,3.681323979890758,-16.0713834232744
