Year-Month,nzd0232_Average_Value,month,climatology,monthly_anomaly,Value,Smooth_Value
2010-01,-16.9168783812247,1,-1.0795921916950304,-15.837286189529667,-1.1,-0.9897872364304615
2010-05,-7.537555375195471,5,0.6678513472301582,-8.205406722425629,0.9,0.8891734668229551
2010-06,-3.0943434665506686,6,0.70730572442435,-3.8016491909750187,0.4,1.1402902916886717
2010-07,-1.8543432682218435,7,-1.130255242095674,-0.7240880261261695,1.8,1.4692567370828828
2010-10,-2.0250677613133368,10,-4.469196806291336,2.4441290449779993,1.7,1.9321060537712973
2010-11,-1.9170311383896765,11,-6.565072666040457,4.648041527650781,1.3,2.0680184359205867
2011-01,0.08262142419736274,1,-1.0795921916950304,1.162213615892393,2.3,2.4604497365213556
2011-02,1.8523662062024178,2,3.757965064147871,-1.9055988579454533,2.7,2.4253285725820106
2011-03,1.2489165920939846,3,3.0115241774335564,-1.7626075853395717,2.5,2.1330970884837077
2011-04,-0.636688567024514,4,3.681323979890758,-4.318012546915273,1.9,1.6051307332893405
2011-08,-1.7133502802985152,8,-4.041703511848925,2.32835323155041,0.4,0.6516513470284173
2012-02,-2.286744162346454,2,3.757965064147871,-6.044709226494325,0.5,0.8291978884455107
2012-04,-3.0597031050156964,4,3.681323979890758,-6.741027084906454,-0.3,0.18500898794159426
2012-05,-4.0678110400505645,5,0.6678513472301582,-4.735662387280723,0.0,0.07196736100076412
2012-07,-4.633643329945,7,-1.130255242095674,-3.503388087849326,-0.0,0.03709016061034365
2012-08,-5.001240129095849,8,-4.041703511848925,-0.9595366172469237,-0.2,0.0376923205491466
2012-12,-5.387527178383106,12,-0.8455876906229763,-4.541939487760129,-0.6,-0.08734184182925653
2013-06,-4.517464996419185,6,0.70730572442435,-5.2247707208435346,1.2,0.8216744786762366
2013-07,-3.198820861639196,7,-1.130255242095674,-2.068565619543522,0.8,0.6740416633019274
2013-09,-1.9549692179324731,9,-3.9911273953632316,2.0361581774307584,0.3,0.3096360433429728
2013-10,-1.3432535608544343,10,-4.469196806291336,3.125943245436902,-0.1,0.27471401207029705
2013-11,-0.5932111085735317,11,-6.565072666040457,5.971861557466926,0.7,0.38369459001891676
2014-02,-0.20154482653436437,2,3.757965064147871,-3.9595098906822352,0.1,0.6908612920560041
2014-03,-0.5170496749178625,3,3.0115241774335564,-3.528573852351419,0.9,0.7183132235971011
2014-04,-0.6225551501535911,4,3.681323979890758,-4.303879130044349,0.8,0.6460853225546503
2014-06,-1.151861330379997,6,0.70730572442435,-1.859167054804347,0.2,0.14882258161675058
2014-07,-3.4229497600378016,7,-1.130255242095674,-2.2926945179421274,-0.2,-0.1828188571475681
2014-08,-7.09067486302323,8,-4.041703511848925,-3.0489713511743046,-0.7,-0.47051392722209645
2014-09,-6.929448572288652,9,-3.9911273953632316,-2.9383211769254203,-0.7,-0.6416407366579129
2014-12,-0.210026491106178,12,-0.8455876906229763,0.6355611995167983,-0.6,-0.7411403614991183
