Year-Month,dates,monthly_anomaly,nzd0036_Average_Value,Value,Smooth_Value
2010-01,2010-01-27 22:08:26.000000000,360.3972008547009,354.86977284897375,-1.1,-0.6910800161779608
2010-02,2010-02-13 10:05:53.249999872,356.1405521759986,357.6922535022734,-1.5,-0.4629696995744539
2010-03,2010-03-17 06:07:40.000000000,358.0120218423552,357.47157764861566,0.7,-0.05218462012544492
2010-04,2010-04-18 22:03:37.000000000,358.519304029304,353.41913800733556,1.2,0.3806140794748909
2010-05,2010-05-16 10:06:39.000000000,346.6480387667888,347.12360453354256,0.9,0.7583413254352038
2010-06,2010-06-12 22:09:43.000000000,330.0572023809524,341.40005922977474,0.4,1.094954924022491
2010-07,2010-07-15 14:05:41.000000000,340.8500177723511,338.9308257932087,1.8,1.4201525342331704
2010-09,2010-09-25 22:03:41.000000000,338.1789285714286,339.22176508486035,2.2,1.8884268443633652
2010-10,2010-10-07 10:06:47.000000000,338.22369963369965,343.18961962010417,1.7,2.0334955825207492
2010-11,2010-11-20 10:05:45.000000000,357.37189334475045,350.11130443993926,1.3,2.1635463743183525
2011-01,2011-01-15 10:06:06.500000000,355.3574465811966,351.99234380876646,2.3,2.3021264970408923
2011-02,2011-02-15 22:11:02.500000000,339.05449735449736,349.0173104368826,2.7,2.197003208727833
2011-03,2011-03-20 10:06:15.000000000,353.02294261294264,346.2106710112586,2.5,1.9452700552764968
2011-04,2011-04-12 22:11:12.000000000,347.62895299145293,343.5583635066048,1.9,1.5800057756716674
2011-05,2011-05-22 22:11:10.500000000,339.6633663003663,341.9978755886288,0.4,1.1959257694229637
2011-06,2011-06-24 22:04:57.000000000,323.1328571428571,342.89040744471276,0.2,0.9233003498542627
2011-07,2011-07-22 10:08:00.000000000,357.6499862637363,346.65522172151105,1.0,0.8039636336868894
2011-08,2011-08-19 10:05:35.500000000,348.3859326784327,349.2617760056908,0.4,0.7993830321028083
2011-09,2011-09-08 22:02:22.000000000,344.1183943833944,349.1259337424643,1.0,0.8928077747632154
2011-10,2011-10-21 22:10:56.000000000,352.8805128205128,349.13406108268236,0.8,1.0231111988734425
2011-11,2011-11-22 22:11:15.000000000,349.8833333333333,349.469625680627,1.1,1.1410768888873497
2012-01,2012-01-18 22:05:25.000000000,354.19934065934063,349.48489740743287,1.1,1.039404772843752
2012-02,2012-02-10 22:11:42.000000000,344.4894993894994,348.8547761435394,0.5,0.8101036388526122
2012-04,2012-04-27 10:08:51.000000000,351.77951465201465,346.8731101621496,-0.3,0.33158306905820245
2012-05,2012-05-13 10:09:11.000000000,337.9505517399267,343.6751182035811,0.0,0.18023917908531195
2012-06,2012-06-01 22:11:59.000000000,343.09666666666664,344.05898911856616,0.4,0.09291883329941641
2012-10,2012-10-23 22:13:24.000000000,344.022370962371,346.33107444395523,0.3,0.015422596767032152
2012-11,2012-11-08 22:13:27.000000000,353.0054065934066,349.42321657155,0.3,0.013377638401338142
2012-12,2012-12-19 22:07:32.000000000,357.5082626896913,352.50385056143506,-0.6,0.03199559004832079
2013-01,2013-01-11 22:13:44.000000000,347.68673469387755,355.1394325872347,-0.1,0.1287974824620308
2013-02,2013-02-05 22:07:37.000000000,359.8765168165168,357.4524646146015,-0.2,0.29108261416892894
2013-04,2013-04-18 10:13:23.500000000,361.52930791430794,358.64764328042537,0.2,0.6050472846773428
2013-05,2013-05-21 22:14:38.800000000,352.448637414966,350.87190751960816,0.8,0.6846044722582668
2013-06,2013-06-21 07:49:15.600000000,340.5573708275851,342.4915887432069,1.2,0.6949596777458135
2013-07,2013-07-11 10:13:11.750000128,352.69343754856254,350.1945023654605,0.8,0.6244944002479694
2013-08,2013-08-23 22:12:58.000000000,341.29602564102566,350.982186292721,0.2,0.517705730234298
2013-09,2013-09-09 10:13:17.500000000,350.923440607012,351.47342678109453,0.3,0.43859138036903006
2013-10,2013-10-11 10:13:27.500000000,353.1731364468865,352.7402823272812,-0.1,0.41584842662369975
2013-11,2013-11-03 22:19:20.000000000,357.2381351981352,354.11593959660416,0.7,0.46277490270661464
2013-12,2013-12-14 14:13:19.000000000,355.1786048211048,358.7418079594476,0.1,0.5353523504790034
2014-01,2014-01-18 06:14:38.333333248,369.37294159544155,364.76923164454,1.4,0.6159206559458059
2014-02,2014-02-21 22:12:53.666666752,359.7088329263329,362.3221815036368,0.1,0.6384472217254057
2014-03,2014-03-17 14:14:44.000000000,358.6527533577534,359.45756194943095,0.9,0.6240193775533182
2014-04,2014-04-17 16:12:16.500000000,356.5396396658897,357.88403419466977,0.8,0.5338969840844583
2014-05,2014-05-23 10:12:57.750000128,358.35920576447364,353.2873698232929,0.5,0.3600044155789294
2014-06,2014-06-16 22:08:48.000000000,330.6145054945055,347.8477065621264,0.2,0.123833048065226
2014-07,2014-07-15 14:15:23.000000000,351.08250407000406,347.6167251151037,-0.2,-0.13757067749248011
2014-09,2014-09-12 22:11:33.000000000,343.0193162393162,349.1621253527432,-0.7,-0.5609740516352697
2014-10,2014-10-17 14:10:50.666666752,353.6935679109251,353.608892117807,-0.6,-0.6815283089225554
2014-12,2014-12-09 22:09:48.000000000,359.75744636316057,358.6567537506721,-0.6,-0.7787098380021786
