Year-Month,nzd0002_Average_Value,Value,Smooth_Value
2010-06,301.5498447899999,0.4,1.3491634468649525
2010-07,300.3398674101177,1.8,1.4565102218740138
2010-10,299.81686623952373,1.7,1.927033921167525
2010-11,301.77630005182334,1.3,2.061032776486657
2011-02,304.96453136936,2.7,2.086236192822492
2011-03,306.8379039278855,2.5,1.878902311897896
2011-05,307.5625995227255,0.4,1.2812238970450798
2011-08,308.3543960184073,0.4,0.8870934010216411
2011-10,309.0020683226879,0.8,0.988811060440188
2011-11,309.25724318149395,1.1,1.0419243151992346
2012-01,309.1155963669046,1.1,0.9074859589646953
2012-02,308.2231703226046,0.5,0.7147659256553924
2012-04,306.97027143568005,-0.3,0.32964316290899276
