Year-Month,nzd0257_Average_Value,Value,Smooth_Value
2000-01,-0.19515690294743837,0.7,1.1536398730761177
2000-03,-1.1616463475700525,1.3,1.023519132466318
2000-07,-2.29729850560698,-0.2,0.5347181316941099
2000-08,-2.433893949050525,0.7,0.6534393180413091
2000-11,-1.57922095206423,1.8,1.1328273869498278
2001-03,-0.03454882553501992,0.9,0.7223146030107719
2001-05,2.068182983340361,-0.5,0.18949760192622644
2001-09,5.089604239089216,0.2,-0.022965752565778874
2001-10,5.582250002324404,-0.0,0.04919260522823177
2002-02,4.829411802090341,1.1,0.24345390559966862
2002-08,3.298182908146795,-1.0,-0.5788782915518338
2002-10,2.44827764193057,-0.4,-0.6375083624071749
2002-12,2.0710909606984664,-1.1,-0.5715732380834743
2003-01,1.501345288681623,-0.2,-0.46230997038242394
2003-02,0.7220266591858939,-0.7,-0.32899678044806324
2003-04,0.48704513467693444,-0.1,-0.054016733806629455
2003-07,1.090937939373353,0.3,0.14766904078917278
2003-11,1.603455750548126,-0.3,0.08319166160264754
2003-12,1.6796623570734164,1.1,0.11772148106295456
2004-01,1.6566290878627017,-1.3,0.1349636937198616
2004-02,1.5732813077481325,1.2,0.20129081982652508
2004-03,0.9496643618821331,0.4,0.2236349692227832
2004-04,-2.5754781786268923,-0.9,0.21989593843441646
2004-06,-5.019786372761459,0.8,0.15971909848186705
2004-07,-5.539371786686615,-0.5,0.015232943054533224
2004-08,-2.224115690906531,-0.3,-0.1358578806445573
2004-09,1.393632497755331,-0.3,-0.28077053027980237
2005-01,5.0214098153476385,0.3,-0.7984578501804834
2005-02,8.47829232455162,-3.1,-0.8508679657622829
2005-03,9.180609479396066,0.3,-0.7363788458811429
2005-04,7.032543346846007,-0.6,-0.5786116602907821
2005-08,6.097353505677107,-0.3,0.17140572719008348
2005-09,6.538086691891934,0.4,0.3292793946520802
2005-10,6.625990920507887,1.2,0.4625023729789372
2006-01,6.666360969407826,1.7,0.7839332229001382
2006-02,7.688919740680351,0.1,0.8105005390129638
2006-03,8.211998555495256,1.8,0.7553153397601893
2006-05,4.108428190650323,-0.5,0.2336743501216396
2006-06,-2.107179119968031,0.2,-0.08032444669146427
2006-07,-4.386900343512982,-0.6,-0.36875721732054156
2006-08,-3.6524067104913844,-1.0,-0.5750929734460974
2007-04,-2.5375369033906057,-0.1,-0.05863019707889754
2007-09,-1.5123287990526673,0.2,0.5643673904666696
2007-10,-0.5146897728421547,0.7,0.8381826889411281
2007-12,1.0740842830356399,1.7,1.3848416790932518
2008-03,2.0065220972472244,1.4,1.2874440326157288
2008-04,2.6147546841605,0.7,1.0099047008292479
2008-08,4.5093003227750454,1.0,0.8521321694309454
2008-10,7.258847424278411,1.3,1.1641552274945834
2008-12,9.79382507778406,1.4,1.2883539306393093
2009-03,10.697275183038979,0.4,0.8807868966873653
2009-05,10.205024527334759,-0.1,0.3851533308219845
2009-12,8.180895915692586,-0.7,-0.7499103696732169
2010-01,3.1850608940035006,-1.1,-0.6465064841945992
2010-05,-1.1907822819451666,0.9,0.8012321764090087
2010-06,-2.3315380756313724,0.4,1.1200489691795779
2010-09,-1.4542546034815218,2.2,1.8682809758207741
2010-10,0.9352240373271417,1.7,1.9918505148471644
2010-11,4.561730055813514,1.3,2.094715285386858
