Year-Month,monthly_anomaly,Value,Smooth_Value
2010-02,-11.561837703842315,-1.5,-0.639891240792322
2010-03,-8.269892614111507,0.7,0.01359964068467534
2010-06,-1.607804568608757,0.4,1.1402902916886717
2010-07,-2.62645610448015,1.8,1.4692567370828828
2010-10,-2.2578644393808345,1.7,1.9321060537712973
2010-11,-3.140750881396167,1.3,2.0680184359205867
2011-02,-6.020806276550155,2.7,2.4253285725820106
2011-04,-12.786635664082418,1.9,1.6051307332893405
2011-05,-15.10377086262635,0.4,1.0169432921454769
2011-07,-12.76069553485449,1.0,0.5982844462097672
2011-08,-13.471557597041677,0.4,0.6516513470284173
2011-09,-14.753156501334125,1.0,0.8404190813216383
2011-10,-12.102439616152893,0.8,1.0712605588084962
2011-11,-15.819933257287445,1.1,1.3178896869862748
2012-01,-16.88534159218812,1.1,1.2059962205692583
2012-06,-4.052106226613242,0.4,0.05943381364569758
2012-10,-4.38683537312537,0.3,0.07657435479577653
2012-12,-3.7037919780731037,-0.6,-0.08734184182925653
2013-01,-3.804192697299774,-0.1,0.0008938703072879153
2013-04,-2.6401259783554933,0.2,0.6957604779802276
2013-05,-1.2110200303803766,0.8,0.8064724511421395
2013-06,-5.263632924106063,1.2,0.8216744786762366
2013-07,-9.845807449612927,0.8,0.6740416633019274
2013-08,-8.542269100909778,0.2,0.4551861576351097
2013-10,-8.415804710344045,-0.1,0.27471401207029705
2013-11,-7.954666772531226,0.7,0.38369459001891676
2013-12,-7.3944762031394635,0.1,0.5124324723812641
2014-02,5.1783473148341095,0.1,0.6908612920560041
2014-03,8.219401316047502,0.9,0.7183132235971011
2014-04,11.091759758638114,0.8,0.6460853225546503
2014-05,11.340476643819352,0.5,0.4445705855486947
2014-07,11.263173572076562,-0.2,-0.1828188571475681
