Year-Month,nzd0279_Average_Value
1999-08,-2.399870362685219
1999-09,-1.9445601291199368
1999-10,-1.2243752626303601
2000-02,-0.8887773267101953
2000-05,-0.6288778992901198
2000-08,-0.5669583920727036
2000-12,-0.5354995671210466
2001-04,0.40594596549402184
2001-05,1.9933921340518332
2001-07,2.625786042546667
2001-09,1.6079005824921575
2001-10,-1.5524231009158762
2002-02,-4.075802334568352
2002-09,-5.643301871647567
2002-11,-5.713833223052483
2003-01,-4.949046722919835
2003-02,-4.919438591213534
2003-05,-7.028012638855261
2003-08,-9.806684599103226
2003-09,-10.54554888756038
2003-10,-10.057385335728195
2003-11,-7.171714585573382
2003-12,-1.7990744676898407
2004-02,0.5183626449089653
2004-03,1.9446544264571504
2004-05,2.5576310487387204
2004-06,2.7183100706146743
2004-07,2.1447767675171234
2004-08,1.0947863465929701
2004-09,-0.0430199039008791
2005-02,0.022449072462891878
2005-03,0.5312971684170931
2005-05,0.928142893553333
2005-06,2.5307338133540216
2005-07,3.736778372254265
2005-08,3.8520143002177933
2005-09,3.7896205888002084
2005-10,3.9175540206945905
2005-11,4.384460582650499
2006-01,4.344907393395003
2006-02,2.4998971460149852
2006-03,1.237436030270673
2006-04,0.3903953190499469
2006-05,-1.5800456383176635
2006-06,-2.5665282014181883
2006-07,-2.325264156359107
2006-09,-1.634422512429348
2006-10,-2.812198286891068
2006-11,-4.523599880401848
2006-12,-5.582171293586547
2007-02,-3.5317209109194527
2007-03,0.8353116164537508
2007-06,3.4035010071350693
2007-09,4.098638249683127
2007-10,3.879507420122884
2008-01,3.010916134029387
2008-04,1.999813457816129
2008-07,1.069610892604929
2008-09,-0.28239740775468347
2008-11,-0.8117418834200114
2008-12,-1.373227338686735
2009-01,-2.7224958231544085
2009-02,-3.8774260279033235
2009-03,-4.012864106634322
2009-04,-2.951594768197818
2009-05,-1.6546121446837139
2009-09,0.23076356665891024
2009-11,2.794196721173587
2009-12,7.039059828552544
2010-02,10.210802655288436
2010-03,11.427977389427554
2010-04,11.857271305476996
2010-06,11.425597378402589
2010-07,8.71292309170242
2010-08,5.375493725088434
2010-09,4.059832343947852
2010-10,2.6469527632086036
2010-12,1.011828058340809
2011-01,-1.6026122869473765
2011-02,-3.324784337104822
2011-03,-3.4154524637536854
2011-04,-2.2447814676945663
2011-05,-1.3410695162508313
2011-06,-0.702170874805807
2011-07,-0.4446973023967148
2011-08,-0.5533091023169389
2011-09,-3.3567115835123467
2011-10,-5.164494394354543
2011-11,-5.24908404290484
2012-08,-4.911514346335332
2012-09,-4.388218223151149
2012-10,-3.232304478135494
2012-12,-1.6577643216089921
2013-01,-0.2662384086989831
2013-04,1.8430146297013636
2013-05,1.537682589383445
2013-07,-2.4614094433940625
2013-08,-4.578242892113305
2013-09,-3.680824321318897
2013-10,-2.19612005635418
2014-01,-0.22672195461285616
2014-02,-0.5912358646895547
2014-03,-0.9373856004855817
2014-05,-0.9737144105476758
2014-08,-1.7385335139884646
2014-09,-2.0481221430409295
2014-10,-1.1632969233242332
2014-11,0.7337832613810791
2015-01,1.466872629693517
2015-02,0.6930206129126378
2015-03,-0.15890098564903865
2015-04,0.04301976757466711
2015-05,2.496084911456933
2015-06,2.156690419712517
2015-07,0.5076213685390168
2015-08,-0.8192729465597014
2015-10,-2.5587685003640246
2015-11,-2.4933912753741554
2015-12,-0.6038494465033515
2016-01,3.339875549816631
2016-02,6.430491841401309
2016-03,6.88875724753304
2016-04,5.382675087897827
2016-05,2.539880059453643
2016-06,0.5348292731271331
2016-07,-0.31421643433231006
2016-08,-2.777930690432745
2016-09,-3.996334506971335
2016-10,-2.9810118662625182
2016-11,-0.1710090384013252
2016-12,3.2196896172085485
2017-01,4.576038298494692
2017-03,3.864040387817566
2017-04,2.7309176543505873
2017-05,1.7571538647793556
2017-06,0.7969486296970218
2017-08,-1.1625904940904126
2017-09,-3.561834870253917
2017-10,-3.2455275736830784
2017-12,-1.6568106547545955
2018-01,0.18238360037078777
2018-02,2.2689019624891547
2018-03,3.8781735547694374
2018-04,5.3136065331478886
2018-06,6.77535965635832
2018-07,7.228628459768623
2018-08,4.570359257110855
2018-09,2.864527009470454
2018-10,3.3944753494054125
2018-11,3.9479656194656396
2018-12,2.324403250847364
2019-02,0.9308399840250647
2019-03,0.04279102944929808
2019-05,-0.2746612180238487
2019-06,-0.8109298138417306
2019-07,-1.6901051603154178
2019-08,-2.1604877599991776
2019-09,-1.5678652735182235
2019-10,-0.3224066845592739
2019-11,0.8374308971175677
2019-12,1.5947410649432023
2020-01,0.912144787579506
2020-02,-3.425976541166924
2020-03,-7.360359335543054
2020-04,-9.175836571032608
2020-05,-8.235381535750415
2020-06,-5.964389853397996
2020-07,-4.483608367637647
2020-08,-5.082787172890689
2020-09,-5.349515754743535
2020-10,-4.924696684472887
2020-11,-2.856272763610598
2020-12,-0.6814015709708702
2021-01,0.8587480888921336
2021-02,2.33054424086248
2021-03,3.628691658296841
2021-04,4.632460700494961
2021-05,4.067895764831877
2021-07,0.7842980823925659
2021-08,-2.232497961249354
2021-09,-3.0765572807249293
2021-10,-3.082342608808766
2021-11,-3.165705237466541
2021-12,-0.85195413101039
2022-01,3.9274387780088804
2022-02,3.3056463116834025
2022-03,3.1245525127558316
2022-04,3.879567533711911
2022-05,6.3852408608730755
2022-06,9.021582770912369
2022-07,9.72616959851102
2022-08,8.364834148863384
2022-10,3.251449295230005
2022-12,-1.8130631586464547
2023-01,-3.677681635603615
2023-02,-4.523119365662242
2023-03,-4.811577077042282
2023-04,-4.310049839690226
2023-05,-3.943219612133425
2023-07,-3.399799177402617
2023-08,-1.1533969718560266
2023-10,0.4396257840130219
2023-11,0.2313568122918154
2023-12,-0.1320112948522899
2024-01,-1.0721457801504097
2024-02,-2.662557622228005
2024-03,-3.2794751652140435
2024-04,-4.090423756990591
2024-05,-4.833242330272466
2024-07,-4.952154751686786
2024-10,-3.8407378586084753
2024-12,-2.8719191540037445
2025-02,-2.6981830836021765
2025-03,-1.5663160852969564
2025-04,-0.13989122117732483
2025-05,0.5681756754791321
2025-06,-1.1631750795414126
2025-07,-4.929081255019762
2025-08,-9.316633110722234
