Year-Month,nzd0299_Average_Value,month,climatology,monthly_anomaly,Value,Smooth_Value
2000-01,12.334098518585924,1,11.804029469326771,0.5300690492591524,0.7,1.1293715202819472
2000-03,11.200673224615738,3,12.640492156521388,-1.4398189319056502,1.3,0.9926432341747816
2000-11,5.331818695746166,11,7.90498621719678,-2.573167521450614,1.8,1.0867870499309304
2001-01,4.106069459077875,1,11.804029469326771,-7.697960010248896,1.0,1.0479203253985425
2001-02,4.0758221430222665,2,14.885494255577289,-10.809672112555022,1.7,0.9189895896375571
2001-09,6.188826458737676,9,3.657953914527052,2.530872544210624,0.2,-0.006887446005250628
2001-12,12.621173056872115,12,15.015025150269777,-2.393852093397662,-0.8,0.15685018403929085
2002-02,31.70077011821442,2,14.885494255577289,16.815275862637133,1.1,0.20072911547736277
2002-03,41.846028108103255,3,12.640492156521388,29.205535951581865,0.2,0.11335055679177658
2003-01,40.02508653113384,1,11.804029469326771,28.221057061807066,-0.2,-0.45250304256820195
2003-03,35.060335087179126,3,12.640492156521388,22.419842930657737,0.3,-0.18867411338421397
2003-04,31.379084888226952,4,-3.487897613193718,34.86698250142067,-0.1,-0.07075074865796536
2003-11,26.586494831473868,11,7.90498621719678,18.68150861427709,-0.3,0.10231638691507099
2004-03,13.09039128468843,3,12.640492156521388,0.4498991281670417,0.4,0.21717684231966178
2004-04,4.913612770248717,4,-3.487897613193718,8.401510383442435,-0.9,0.21016792687589114
2004-05,3.9652270860510512,5,-34.05326026207917,38.01848734813022,1.0,0.20224108163498
2004-09,19.753249070633057,9,3.657953914527052,16.095295156106005,-0.3,-0.2863687555125189
2004-10,19.04864695990261,10,6.267798467981712,12.780848491920896,-0.1,-0.42925199164277067
2004-12,8.586963685653295,12,15.015025150269777,-6.428061464616482,-0.8,-0.6911521292907223
2005-01,5.237485367490889,1,11.804029469326771,-6.566544101835882,0.3,-0.7713873226348781
2005-02,3.7455779630466957,2,14.885494255577289,-11.139916292530593,-3.1,-0.8066502651704671
2005-03,-4.94169875958225,3,12.640492156521388,-17.582190916103638,0.3,-0.7094953898603986
2005-04,-23.348418551332827,4,-3.487897613193718,-19.86052093813911,-0.6,-0.566149028388844
2005-05,-54.959598837169345,5,-34.05326026207917,-20.906338575090174,-0.8,-0.3863899569516913
2005-06,-61.175586383049925,6,-44.836941438188255,-16.33864494486167,0.4,-0.18256043450717763
2005-08,-28.51290088856794,8,-16.942694569639364,-11.570206318928577,-0.3,0.1667690999959745
2005-09,7.118899377111226,9,3.657953914527052,3.460945462584174,0.4,0.32819214322177775
2005-10,-3.4261920981531637,10,6.267798467981712,-9.693990566134875,1.2,0.4660675649153985
2005-11,-2.6459478059615598,11,7.90498621719678,-10.550934023158339,-0.2,0.5659564819930971
2006-01,-3.9105206705731903,1,11.804029469326771,-15.714550139899961,1.7,0.7583329094636976
2006-02,-3.5841585591750045,2,14.885494255577289,-18.469652814752294,0.1,0.7664300629751312
2006-11,4.938524792840951,11,7.90498621719678,-2.9664614243558285,0.1,-0.5693948110481701
2006-12,17.527201288781598,12,15.015025150269777,2.512176138511821,-0.3,-0.4845683132921783
2007-02,17.770142519524363,2,14.885494255577289,2.8846482639470743,-0.1,-0.2725283426248459
2007-03,11.183468964042003,3,12.640492156521388,-1.4570231924793848,0.2,-0.1639847168382392
2007-04,11.791687653437986,4,-3.487897613193718,15.279585266631704,-0.1,-0.07395490610419828
2007-05,8.03689882044066,5,-34.05326026207917,42.09015908251983,-0.1,0.013244246328910518
2007-09,12.985940359484518,9,3.657953914527052,9.327986444957466,0.2,0.6001385573389421
2007-10,17.26302927804185,10,6.267798467981712,10.995230810060136,0.7,0.851074227710182
2007-12,15.777194001297952,12,15.015025150269777,0.762168851028175,1.7,1.3250968746163856
2008-01,1.8245663132949392,1,11.804029469326771,-9.979463156031832,1.8,1.4399968592260781
2008-05,-5.208718551841937,5,-34.05326026207917,28.844541710237234,-0.1,0.8484288479932847
2009-12,-0.6809733282136117,12,15.015025150269777,-15.69599847848339,-0.7,-0.6989922168300522
2010-01,7.839767800878793,1,11.804029469326771,-3.9642616684479783,-1.1,-0.5891528566101902
2010-04,13.251391572044184,4,-3.487897613193718,16.7392891852379,1.2,0.41818711257566077
2010-08,12.605434395151429,8,-16.942694569639364,29.54812896479079,1.8,1.676380753507111
2010-10,14.697396494559205,10,6.267798467981712,8.429598026577494,1.7,2.035025111536364
2011-01,16.794592556543797,1,11.804029469326771,4.990563087217026,2.3,2.2475327452339346
2011-02,27.116569089216373,2,14.885494255577289,12.231074833639084,2.7,2.1364623700289
2011-03,19.4224305585826,3,12.640492156521388,6.781938402061213,2.5,1.9046809005342833
2012-03,5.314734363370054,3,12.640492156521388,-7.325757793151334,0.7,0.56785032133736
2012-04,-9.30573806865547,4,-3.487897613193718,-5.817840455461752,-0.3,0.3609391459710082
2012-09,-17.62025752253191,9,3.657953914527052,-21.278211437058964,0.2,0.008156630034019929
2012-11,-13.897251188179006,11,7.90498621719678,-21.802237405375784,0.3,0.024152828126578516
2012-12,-8.018668174282563,12,15.015025150269777,-23.03369332455234,-0.6,0.05797595772154997
2013-01,-6.401106611342273,1,11.804029469326771,-18.205136080669043,-0.1,0.15290106379434393
2013-02,-13.028056079691808,2,14.885494255577289,-27.913550335269097,-0.2,0.2972369636723494
2013-03,-23.327722821718005,3,12.640492156521388,-35.968214978239395,1.5,0.46014066051752545
2013-04,-40.01685932471585,4,-3.487897613193718,-36.528961711522136,0.2,0.5731141560396485
2013-05,-63.64360832271544,5,-34.05326026207917,-29.590348060636266,0.8,0.6464064233101826
2013-06,-56.79152861790281,6,-44.836941438188255,-11.954587179714558,1.2,0.6620110660013835
