Year-Month,monthly_anomaly
1999-08,1.009035897969986
1999-09,2.7897447376333515
1999-11,3.1822283187229825
2000-02,4.081345194063288
2000-04,4.237378258005417
2000-05,2.5353913458158392
2000-06,1.3824776829318337
2000-08,-1.418518874070639
2000-09,-2.545864913692996
2000-10,-5.264383399099757
2001-01,-7.171888337474675
2001-02,-9.102178120147057
2001-03,-14.94031313822275
2001-06,-10.387507628961469
2001-08,-8.757477779569275
2001-09,-8.132155851397616
2001-11,-4.890972155851581
2001-12,-4.247580192924264
2002-01,-1.5427889195269486
2002-02,-1.646774224441567
2002-03,-2.2884518370484725
2002-04,-3.990898680424631
2002-06,-0.8691843301042378
2002-07,-1.6829425395594302
2002-08,-4.103308786087302
2002-09,-2.0074447226058525
2002-11,-3.295730372285457
2003-01,-4.742781119741537
2003-02,-8.661847480725829
2003-04,-15.981356552093517
2003-05,-11.89810374023467
2003-07,-14.779612352380939
2003-08,-9.128367117675484
2003-09,-4.515275269902462
2004-02,4.625019560716158
2004-04,1.7125050552283643
2004-05,0.5780092259080223
2004-06,1.5086895161434288
2004-07,1.9956317272922717
2004-08,0.8752580184163417
2004-09,1.96780945295987
2004-11,4.629069612361421
2004-12,4.060311402906226
2005-01,6.151301375408814
2005-02,8.349727245347292
2005-03,8.243276728199792
2005-04,8.0132105968262
2005-05,6.072383653742716
2005-06,5.869280170615758
2005-07,4.902459121455368
2005-08,3.7142677698927824
2005-09,2.6841795947280027
2005-11,-0.12076162376733185
2005-12,-2.2990564578753148
2006-01,-0.9573547361439264
2006-02,0.12896925852411195
2006-03,2.116110398388938
2006-04,2.6686156405852355
2006-05,2.1370098996196383
2006-06,2.4787185096723006
2006-07,0.6904294158320569
2006-08,0.12082321564503318
2006-09,0.7503782091545586
2006-11,0.8912537531714901
2006-12,0.9631072545603314
2007-02,4.41983078930909
2007-04,-1.9719186949391447
2007-05,-0.9337423469358086
2007-06,-1.150192864083301
2007-07,-0.7043288006018329
2007-08,-0.6555522222899071
2007-09,-1.9663795480579043
2007-10,0.6812431841001685
2008-01,0.008833078437482787
2008-02,-3.099363836095996
2008-03,-4.642680125922968
2008-04,-12.636205499650998
2008-05,-10.614421573796381
2008-06,-7.870178175976606
2008-08,-4.621610324267367
2008-09,-1.9334397165317494
2008-11,-0.6644636749086428
2008-12,-1.6681423590322033
2009-01,-0.0631575145021264
2009-02,-0.7602197424936665
2009-03,-1.056355219790779
2009-05,-1.7589538428243823
2009-06,-1.4180144635409677
2009-07,-3.694074625036114
2009-08,-5.4188291607199535
2009-09,-7.637971985559758
2009-11,-6.676396786307827
2009-12,-4.161387601879466
2010-03,3.952731569567949
2010-05,2.5605997660421838
2010-06,-2.0670672844721123
2010-07,-5.268598092320267
2010-08,-3.3331970215015017
2010-09,-0.6210284802622621
