Year-Month,nzd0277_Average_Value,month,climatology,monthly_anomaly
1999-07,1.4416553262005707,7,1.2502772096081087,0.19137811659246196
1999-08,-0.05402451830813465,8,-0.524798465374124,0.47077394706598935
1999-09,-2.3935238098213105,9,-1.574888673286591,-0.8186351365347195
1999-10,-4.986232278773168,10,-2.1962992816066196,-2.7899329971665487
1999-11,-5.867916128053919,11,-3.0707749443307595,-2.7971411837231592
1999-12,-2.6925676180237117,12,-4.442106983555554,1.7495393655318425
2000-01,1.6836105152250211,1,-3.298362554219634,4.981973069444655
2000-02,1.6350468583629025,2,0.3841992476491091,1.2508476107137934
2000-03,1.4314267124344622,3,0.8235049424972274,0.6079217699372348
2000-05,2.0159629025025336,5,1.8406284779106663,0.17533442459186732
2000-06,2.2745109908819976,6,2.5869039299639174,-0.3123929390819198
2000-07,2.220375378128421,7,1.2502772096081087,0.970098168520312
2000-08,-2.5334283302600817,8,-0.524798465374124,-2.0086298648859575
2000-09,-6.394653747737935,9,-1.574888673286591,-4.819765074451343
2000-10,-7.249706323879815,10,-2.1962992816066196,-5.053407042273196
2000-11,-3.0892457551710484,11,-3.0707749443307595,-0.018470810840288898
2001-01,-0.41062076516793394,1,-3.298362554219634,2.8877417890517
2001-02,1.3425383374340512,2,0.3841992476491091,0.958339089784942
2001-04,2.9016668644605383,4,1.7535233891911395,1.1481434752693989
2001-05,3.993384684452809,5,1.8406284779106663,2.1527562065421426
2001-06,3.9236011546618785,6,2.5869039299639174,1.3366972246979612
2001-07,1.721004677033302,7,1.2502772096081087,0.47072746742519334
2001-08,0.30613051069393427,8,-0.524798465374124,0.8309289760680583
2001-09,3.833062844266042,9,-1.574888673286591,5.4079515175526325
2001-10,2.8744372630979123,10,-2.1962992816066196,5.070736544704532
2001-12,0.5083732056351721,12,-4.442106983555554,4.950480189190726
2002-01,0.5229382742858312,1,-3.298362554219634,3.8213008285054655
2002-02,0.9102992969143595,2,0.3841992476491091,0.5261000492652503
2002-03,2.7896020438562235,3,0.8235049424972274,1.966097101358996
2002-04,2.9054952322929126,4,1.7535233891911395,1.1519718431017731
2002-05,1.9270479288342477,5,1.8406284779106663,0.08641945092358139
2002-07,3.366483776466694,7,1.2502772096081087,2.1162065668585854
2002-08,1.5173893060261952,8,-0.524798465374124,2.042187771400319
2002-10,1.7750462175076975,10,-2.1962992816066196,3.9713454991143173
2002-11,1.8525098951806032,11,-3.0707749443307595,4.923284839511362
2002-12,1.9531929293336443,12,-4.442106983555554,6.3952999128891985
2003-02,2.6143849439599185,2,0.3841992476491091,2.2301856963108095
2003-03,5.465384227202431,3,0.8235049424972274,4.641879284705204
2003-04,10.708599628796785,4,1.7535233891911395,8.955076239605646
2003-07,8.243705602897208,7,1.2502772096081087,6.993428393289099
2003-08,3.800892915575132,8,-0.524798465374124,4.325691380949256
2003-09,1.133596988886408,9,-1.574888673286591,2.7084856621729987
2003-11,0.6233083421518787,11,-3.0707749443307595,3.694083286482638
2004-01,-1.2490449299626696,1,-3.298362554219634,2.0493176242569646
2004-02,-1.8800657038441224,2,0.3841992476491091,-2.2642649514932316
