Year-Month,monthly_anomaly,Value
2010-03,2.048209028783131,0.7
2010-05,-5.774218520941014,0.9
2010-11,-6.120114001120377,1.3
2011-01,3.8609233832354466,2.3
2011-03,9.332000623723475,2.5
2011-04,10.08012257730082,1.9
2011-05,9.87331084192746,0.4
2011-07,10.114863015254269,1.0
2011-09,7.010449146176658,1.0
2012-03,0.22543309064185735,0.7
2012-04,-2.4516978461482184,-0.3
2012-06,-3.121090551132859,0.4
2012-07,-1.3490177176171456,-0.0
2012-09,-6.527657278118224,0.2
2012-10,-5.060141928932356,0.3
2013-02,-12.946558352697725,-0.2
2013-03,-10.501042088998371,1.5
2013-04,-2.34453666776526,0.2
2013-05,0.5479861445767977,0.8
2013-06,-2.8585454712271225,1.2
2013-07,-4.290504140366552,0.8
2013-09,-2.1608740549395256,0.3
2013-10,-5.963875746053903,-0.1
2013-11,-8.984152504329495,0.7
2013-12,-6.78614166186326,0.1
2014-01,-6.548729396927524,1.4
2014-04,-5.70644958014538,0.8
2014-05,-4.749913670517925,0.5
2014-07,-4.2486294520048435,-0.2
2014-08,-3.9826518085495057,-0.7
2014-10,-6.927670434975422,-0.6
2014-12,-9.086929238437286,-0.6
